typeID,effectID,isDefault
54205,6741,0
54205,6995,0
54206,10,0
54206,569,0
54206,6741,0
54206,6995,0
54207,10,0
54207,569,0
54207,6741,0
54207,6995,0
54208,10,0
54208,569,0
54208,6741,0
54208,6995,0
54209,10,0
54209,569,0
54209,6741,0
54209,6995,0
54210,10,0
54210,569,0
54210,6741,0
54210,6995,0
54211,10,0
54211,569,0
54211,6741,0
54211,6995,0
54212,10,0
54212,569,0
54212,6741,0
54212,6995,0
54213,10,0
54213,569,0
54213,6741,0
54213,6995,0
54214,10,0
54214,569,0
54214,6741,0
54214,6995,0
54215,8020,0
54233,10,0
54240,10,0
54241,10,0
54242,10,0
54243,10,0
54244,10,0
54274,10,0
54276,10,0
54276,569,0
54276,6743,0
54276,6745,0
54276,6756,0
54276,6990,0
54277,10,0
54277,569,0
54277,6743,0
54277,6745,0
54277,6756,0
54277,6990,0
54278,10,0
54278,569,0
54278,6743,0
54278,6745,0
54278,6756,0
54278,6990,0
54279,10,0
54279,569,0
54279,6743,0
54279,6745,0
54279,6756,0
54279,6990,0
54280,10,0
54280,6742,0
54280,6990,0
54281,10,0
54281,569,0
54281,6743,0
54281,6745,0
54281,6756,0
54281,6990,0
54282,10,0
54282,569,0
54282,6744,0
54282,6756,0
54282,6757,0
54282,6990,0
54283,10,0
54284,10,0
54284,569,0
54284,6744,0
54284,6990,0
54285,10,0
54285,569,0
54285,6743,0
54285,6744,0
54285,6756,0
54285,6990,0
54286,10,0
54287,10,0
54287,569,0
54288,569,0
54288,6744,0
54288,6990,0
54289,10,0
54289,569,0
54289,6756,0
54289,6757,0
54289,6990,0
54290,10,0
54290,569,0
54290,6744,0
54290,6756,0
54290,6990,0
54291,13,0
54291,16,0
54291,3035,0
54291,5230,1
54292,13,0
54292,16,0
54292,3029,0
54292,5230,1
54293,13,0
54293,16,0
54293,3031,0
54293,5230,1
54294,13,0
54294,16,0
54294,3032,0
54294,5230,1
54295,13,0
54295,16,0
54295,3030,0
54295,5230,1
54313,10,0
54314,10,0
54315,10,0
54316,10,0
54325,10,0
54326,10,0
54330,10,0
54330,5913,0
54330,5914,0
54330,5915,0
54330,7193,0
54331,10,0
54331,3992,0
54331,5922,0
54331,7193,0
54332,10,0
54332,3992,0
54332,7193,0
54332,8033,0
54333,10,0
54333,5913,0
54333,7193,0
54333,8032,0
54335,10,0
54336,10,0
54337,10,0
54338,10,0
54392,302,0
54392,304,0
54392,306,0
54392,308,0
54392,310,0
54392,8021,0
54392,8023,0
54392,8024,0
54392,8025,0
54392,8026,0
54393,302,0
54393,304,0
54393,306,0
54393,308,0
54393,310,0
54393,8021,0
54393,8023,0
54393,8024,0
54393,8025,0
54393,8026,0
54394,302,0
54394,304,0
54394,306,0
54394,308,0
54394,310,0
54394,8021,0
54394,8023,0
54394,8024,0
54394,8025,0
54394,8026,0
54395,302,0
54395,304,0
54395,306,0
54395,308,0
54395,310,0
54395,8021,0
54395,8023,0
54395,8024,0
54395,8025,0
54395,8026,0
54396,302,0
54396,304,0
54396,306,0
54396,308,0
54396,310,0
54396,8021,0
54396,8023,0
54396,8024,0
54396,8025,0
54396,8026,0
54397,302,0
54397,304,0
54397,306,0
54397,308,0
54397,310,0
54397,8021,0
54398,302,0
54398,304,0
54398,306,0
54398,308,0
54398,310,0
54398,8021,0
54398,8023,0
54398,8024,0
54398,8025,0
54398,8026,0
54399,302,0
54399,304,0
54399,306,0
54399,308,0
54399,310,0
54399,8021,0
54399,8023,0
54399,8024,0
54399,8025,0
54399,8026,0
54400,302,0
54400,304,0
54400,306,0
54400,308,0
54400,310,0
54400,8021,0
54400,8023,0
54400,8024,0
54400,8025,0
54400,8026,0
54401,302,0
54401,304,0
54401,306,0
54401,308,0
54401,310,0
54401,8021,0
54401,8023,0
54401,8024,0
54401,8025,0
54401,8026,0
54402,302,0
54402,304,0
54402,306,0
54402,308,0
54402,310,0
54402,8021,0
54402,8023,0
54402,8024,0
54402,8025,0
54402,8026,0
54403,302,0
54403,304,0
54403,306,0
54403,308,0
54403,310,0
54403,8021,0
54404,302,0
54404,304,0
54404,306,0
54404,308,0
54404,310,0
54404,8021,0
54404,8023,0
54404,8024,0
54404,8025,0
54404,8026,0
54405,302,0
54405,304,0
54405,306,0
54405,308,0
54405,310,0
54405,8021,0
54405,8023,0
54405,8024,0
54405,8025,0
54405,8026,0
54406,302,0
54406,304,0
54406,306,0
54406,308,0
54406,310,0
54406,8021,0
54406,8023,0
54406,8024,0
54406,8025,0
54406,8026,0
54407,302,0
54407,304,0
54407,306,0
54407,308,0
54407,310,0
54407,8021,0
54407,8023,0
54407,8024,0
54407,8025,0
54407,8026,0
54408,302,0
54408,304,0
54408,306,0
54408,308,0
54408,310,0
54408,8021,0
54408,8023,0
54408,8024,0
54408,8025,0
54408,8026,0
54409,302,0
54409,304,0
54409,306,0
54409,308,0
54409,310,0
54409,8021,0
54534,6667,0
54535,6667,0
54536,6667,0
54537,6664,0
54538,6664,0
54539,6664,0
54540,2019,0
54540,2020,0
54540,5769,0
54541,2019,0
54541,2020,0
54541,5769,0
54542,2019,0
54542,2020,0
54542,5769,0
54543,6665,0
54544,6665,0
54545,6665,0
54564,598,0
54564,2413,1
54568,10,0
54569,10,0
54570,10,0
54571,10,0
54572,10,0
54573,10,0
54574,10,0
54575,10,0
54576,10,1
54576,6901,0
54577,10,1
54577,6995,0
54578,10,1
54579,10,1
54580,10,1
54587,4951,0
54588,4951,0
54589,4951,0
54590,4951,0
54591,4951,0
54592,5364,0
54593,5364,0
54594,5364,0
54595,5364,0
54596,5364,0
54597,2432,0
54598,2432,0
54599,2432,0
54600,2432,0
54601,2432,0
54602,1185,0
54603,1185,0
54604,1185,0
54605,1185,0
54606,1185,0
54607,2847,0
54610,2847,0
54611,2847,0
54612,2847,0
54613,2847,0
54614,290,0
54615,290,0
54616,290,0
54617,290,0
54618,290,0
54619,298,0
54620,298,0
54621,298,0
54622,298,0
54623,298,0
54624,4989,0
54625,4989,0
54626,4989,0
54627,4989,0
54628,4989,0
54651,302,0
54651,304,0
54651,306,0
54651,308,0
54651,310,0
54655,302,0
54655,304,0
54655,306,0
54655,308,0
54655,310,0
54656,302,0
54656,304,0
54656,306,0
54656,308,0
54656,310,0
54657,302,0
54657,304,0
54657,306,0
54657,308,0
54657,310,0
54658,12,0
54658,16,0
54658,67,1
54660,302,0
54660,304,0
54660,306,0
54660,308,0
54660,310,0
54661,10,0
54661,569,0
54661,6741,0
54661,6884,0
54661,6995,0
54662,10,0
54662,569,0
54662,6741,0
54662,6884,0
54662,6995,0
54663,10,0
54663,569,0
54663,6741,0
54663,6884,0
54663,6995,0
54664,10,0
54664,569,0
54664,6741,0
54664,6745,0
54664,6756,0
54664,6884,0
54664,6995,0
54665,10,0
54665,6741,0
54665,6745,0
54665,6884,0
54665,6995,0
54666,10,0
54666,6741,0
54666,6745,0
54666,6884,0
54666,6995,0
54668,10,0
54668,6741,0
54668,6755,0
54668,6884,0
54668,6995,0
54669,10,0
54669,6741,0
54669,6746,0
54669,6747,0
54669,6884,0
54669,6995,0
54670,10,0
54670,6741,0
54670,6745,0
54670,6884,0
54670,6995,0
54672,10,0
54672,569,0
54672,6741,0
54672,6745,0
54672,6756,0
54672,6884,0
54672,6995,0
54673,10,0
54673,569,0
54673,6741,0
54673,6743,0
54673,6745,0
54673,6884,0
54673,6995,0
54674,10,0
54674,569,0
54674,6741,0
54674,6743,0
54674,6745,0
54674,6884,0
54674,6995,0
54675,10,0
54675,6741,0
54675,6884,0
54675,6995,0
54676,10,0
54676,6741,0
54676,6884,0
54676,6995,0
54677,10,0
54677,6741,0
54677,6756,0
54677,6884,0
54677,6995,0
54678,10,0
54678,6745,0
54678,6756,0
54678,6884,0
54678,6995,0
54679,10,0
54679,6741,0
54679,6756,0
54679,6884,0
54679,6995,0
54680,10,0
54680,6741,0
54680,6743,0
54680,6884,0
54680,6995,0
54681,10,0
54681,6741,0
54681,6743,0
54681,6884,0
54681,6995,0
54689,10,0
54689,6741,0
54689,6743,0
54689,6884,0
54689,6995,0
54731,8047,0
54731,8048,0
54732,8052,0
54732,8053,0
54733,8054,0
54733,8056,0
54733,8377,0
54739,12,0
54739,16,0
54739,42,0
54739,3001,0
54739,8037,1
54740,12,0
54740,16,0
54740,42,0
54740,3001,0
54740,8037,1
54741,12,0
54741,16,0
54741,42,0
54741,3001,0
54741,8037,1
54742,12,0
54742,16,0
54742,42,0
54742,3001,0
54742,8037,1
54743,12,0
54743,16,0
54743,42,0
54743,3001,0
54743,8037,1
54745,12,0
54745,16,0
54745,42,0
54745,3001,0
54745,8037,1
54746,12,0
54746,16,0
54746,42,0
54746,3001,0
54746,8037,1
54747,12,0
54747,16,0
54747,42,0
54747,3001,0
54747,8037,1
54748,12,0
54748,16,0
54748,42,0
54748,3001,0
54748,8037,1
54749,12,0
54749,16,0
54749,42,0
54749,3001,0
54749,8037,1
54750,12,0
54750,16,0
54750,42,0
54750,3001,0
54750,8037,1
54751,12,0
54751,16,0
54751,42,0
54751,3001,0
54751,8037,1
54752,12,0
54752,16,0
54752,42,0
54752,3001,0
54752,8037,1
54753,12,0
54753,16,0
54753,42,0
54753,3001,0
54753,8037,1
54754,12,0
54754,16,0
54754,42,0
54754,3001,0
54754,8037,1
54769,596,0
54769,804,0
54770,596,0
54770,804,0
54771,596,0
54771,804,0
54772,596,0
54772,804,0
54773,596,0
54773,804,0
54774,596,0
54774,804,0
54775,596,0
54775,804,0
54776,596,0
54776,804,0
54777,596,0
54777,804,0
54778,596,0
54778,804,0
54779,596,0
54779,804,0
54780,596,0
54780,804,0
54781,596,0
54781,804,0
54781,1173,0
54781,8062,0
54782,596,0
54782,804,0
54782,1173,0
54782,8062,0
54783,596,0
54783,804,0
54783,1173,0
54783,8062,0
54784,596,0
54784,804,0
54784,1173,0
54784,8062,0
54785,596,0
54785,804,0
54785,1173,0
54785,8062,0
54786,596,0
54786,804,0
54786,1173,0
54786,8062,0
54790,132,1
54793,132,1
54794,132,1
54794,8051,0
54812,302,0
54812,304,0
54812,306,0
54812,308,0
54812,310,0
54813,302,0
54813,304,0
54813,306,0
54813,308,0
54813,310,0
54814,302,0
54814,304,0
54814,306,0
54814,308,0
54814,310,0
54815,407,1
54816,407,1
54817,407,1
54824,132,1
54825,132,1
54826,132,0
54826,152,0
54826,8036,0
54827,132,1
54827,152,0
54827,8044,0
54828,132,1
54828,152,0
54828,8045,0
54829,132,1
54829,152,0
54829,8046,0
54838,10,0
54838,8063,0
54839,132,1
54840,132,0
54840,152,0
54840,8041,0
54841,132,0
54841,8039,0
54841,8040,0
54973,11,0
54973,16,0
54973,8057,0
54974,11,0
54974,16,0
54974,8057,0
54975,11,0
54975,16,0
54975,8057,0
54976,302,0
54976,304,0
54976,306,0
54976,308,0
54976,310,0
54998,10,0
54999,10,0
55016,10,1
55016,6743,0
55016,6745,0
55016,6884,0
55016,6990,0
55017,10,1
55017,6743,0
55017,6745,0
55017,6884,0
55017,6990,0
55018,10,1
55018,6744,0
55018,6756,0
55018,6884,0
55018,6990,0
55019,10,1
55019,6744,0
55019,6756,0
55019,6884,0
55019,6990,0
55020,10,1
55020,6744,0
55020,6746,0
55020,6747,0
55020,6884,0
55020,6990,0
55021,10,1
55021,6744,0
55021,6746,0
55021,6747,0
55021,6884,0
55021,6990,0
55022,10,1
55022,6744,0
55022,6884,0
55022,6990,0
55023,10,1
55023,6744,0
55023,6884,0
55023,6990,0
55024,10,1
55024,6743,0
55024,6744,0
55024,6756,0
55024,6884,0
55024,6990,0
55025,132,1
55026,10,0
55026,569,0
55026,6741,0
55026,6745,0
55026,6756,0
55026,6884,0
55026,6995,0
55027,10,0
55027,569,0
55027,6741,0
55027,6745,0
55027,6756,0
55027,6884,0
55027,6995,0
55031,132,1
55031,8049,0
55032,132,1
55032,8050,0
55033,132,1
55033,413,0
55033,8042,0
55034,132,1
55034,152,0
55034,8034,0
55035,132,1
55035,152,0
55035,8035,0
55038,8064,0
55039,8064,0
55040,8064,0
55041,8039,0
55042,8039,0
55043,8039,0
55044,8066,0
55045,8066,0
55046,8066,0
55511,132,1
55511,167,0
55511,8065,0
55700,302,0
55700,304,0
55700,306,0
55700,308,0
55700,310,0
55747,302,0
55747,304,0
55747,306,0
55747,308,0
55747,310,0
55760,5163,1
55761,5163,1
55799,10,0
55803,302,0
55803,304,0
55803,306,0
55803,308,0
55803,310,0
55804,302,0
55804,304,0
55804,306,0
55804,308,0
55804,310,0
55805,302,0
55805,304,0
55805,306,0
55805,308,0
55805,310,0
55806,302,0
55806,304,0
55806,306,0
55806,308,0
55806,310,0
55826,302,0
55826,304,0
55826,306,0
55826,308,0
55826,310,0
55859,302,0
55859,304,0
55859,306,0
55859,308,0
55859,310,0
55860,11,0
55860,16,0
55860,63,0
55860,2041,0
55862,11,0
55862,16,0
55862,63,0
55862,2041,0
55927,302,0
55927,304,0
55927,306,0
55927,308,0
55927,310,0
55928,302,0
55928,304,0
55928,306,0
55928,308,0
55928,310,0
55929,302,0
55929,304,0
55929,306,0
55929,308,0
55929,310,0
55942,302,0
55942,304,0
55942,306,0
55942,308,0
55942,310,0
55943,302,0
55943,304,0
55943,306,0
55943,308,0
55943,310,0
55944,302,0
55944,304,0
55944,306,0
55944,308,0
55944,310,0
55945,302,0
55945,304,0
55945,306,0
55945,308,0
55945,310,0
55946,302,0
55946,304,0
55946,306,0
55946,308,0
55946,310,0
55947,302,0
55947,304,0
55947,306,0
55947,308,0
55947,310,0
55977,302,0
55977,304,0
55977,306,0
55977,308,0
55977,310,0
56057,8111,0
56058,8112,0
56059,8112,0
56060,8113,0
56061,8113,0
56062,8114,0
56063,8114,0
56064,8111,0
56125,302,0
56125,304,0
56125,306,0
56125,308,0
56125,310,0
56125,394,0
56128,302,0
56128,304,0
56128,306,0
56128,308,0
56128,310,0
56129,302,0
56129,304,0
56129,306,0
56129,308,0
56129,310,0
56130,302,0
56130,304,0
56130,306,0
56130,308,0
56130,310,0
56138,10,0
56138,6990,0
56148,10,0
56148,6743,0
56148,6756,0
56148,6990,0
56150,6741,0
56150,6995,0
56151,6741,0
56151,6746,0
56151,6747,0
56151,6995,0
56152,6741,0
56152,6743,0
56152,6995,0
56153,302,0
56153,304,0
56153,306,0
56153,308,0
56153,310,0
56153,856,0
56154,302,0
56154,304,0
56154,306,0
56154,308,0
56154,310,0
56154,395,0
56155,302,0
56155,304,0
56155,306,0
56155,308,0
56155,310,0
56155,1185,0
56156,302,0
56156,304,0
56156,306,0
56156,308,0
56156,310,0
56156,4162,0
56157,302,0
56157,304,0
56157,306,0
56157,308,0
56157,310,0
56157,3668,0
56157,3669,0
56157,3670,0
56157,3671,0
56157,3672,0
56158,302,0
56158,304,0
56158,306,0
56158,308,0
56158,310,0
56158,1452,0
56158,3650,0
56158,3651,0
56158,3652,0
56158,3653,0
56159,6741,0
56159,6995,0
56160,6741,0
56160,6995,0
56161,6741,0
56161,6754,0
56161,6995,0
56162,10,0
56162,6743,0
56162,6990,0
56163,10,0
56163,6742,0
56163,6990,0
56164,10,0
56164,6745,0
56164,6990,0
56165,10,0
56165,6756,0
56165,6990,0
56166,10,0
56166,6755,0
56166,6990,0
56167,10,0
56167,6746,0
56167,6747,0
56167,6990,0
56168,10,0
56168,6754,0
56168,6990,0
56170,10,1
56170,569,0
56170,6884,0
56171,10,1
56171,569,0
56171,6743,0
56171,6884,0
56172,10,1
56172,569,0
56172,6754,0
56172,6884,0
56173,10,1
56173,569,0
56173,6756,0
56173,6884,0
56174,10,1
56174,569,0
56174,6884,0
56175,10,1
56175,569,0
56175,6756,0
56175,6884,0
56176,10,1
56176,569,0
56176,6884,0
56177,10,1
56177,569,0
56177,6743,0
56177,6884,0
56178,10,1
56178,569,0
56178,6756,0
56178,6884,0
56179,302,0
56179,304,0
56179,306,0
56179,308,0
56179,310,0
56180,302,0
56180,304,0
56180,306,0
56180,308,0
56180,310,0
56181,302,0
56181,304,0
56181,306,0
56181,308,0
56181,310,0
56182,302,0
56182,304,0
56182,306,0
56182,308,0
56182,310,0
56183,302,0
56183,304,0
56183,306,0
56183,308,0
56183,310,0
56184,302,0
56184,304,0
56184,306,0
56184,308,0
56184,310,0
56185,302,0
56185,304,0
56185,306,0
56185,308,0
56185,310,0
56186,302,0
56186,304,0
56186,306,0
56186,308,0
56186,310,0
56187,302,0
56187,304,0
56187,306,0
56187,308,0
56187,310,0
56188,6990,0
56188,8088,0
56189,6990,0
56189,8088,0
56200,6990,0
56200,8088,0
56213,10,0
56213,6743,0
56214,10,0
56216,10,1
56216,569,0
56216,6754,0
56216,6884,0
56217,10,1
56217,6042,0
56217,6743,0
56217,6745,0
56217,6756,0
56218,10,1
56218,6042,0
56218,6743,0
56218,6745,0
56218,6756,0
56219,10,1
56219,6743,0
56219,6745,0
56219,6756,0
56220,10,1
56220,6042,0
56220,6743,0
56220,6745,0
56220,6756,0
56221,10,1
56221,6042,0
56221,6743,0
56221,6745,0
56221,6756,0
56222,10,1
56222,6743,0
56222,6745,0
56222,6756,0
56295,10,0
56295,6743,0
56295,6756,0
56295,6990,0
56303,13,0
56303,16,0
56303,3174,0
56303,5934,1
56304,13,0
56304,16,0
56304,39,1
56304,3174,0
56305,13,0
56305,16,0
56305,3175,0
56305,6731,1
56306,13,0
56306,16,0
56306,58,0
56306,3175,0
56306,6730,1
56307,11,0
56307,16,0
56307,27,1
56307,3200,0
56308,11,0
56308,16,0
56308,3200,0
56308,5275,1
56309,4,1
56309,13,0
56309,16,0
56309,3201,0
56310,13,0
56310,16,0
56310,3201,0
56310,4936,1
56311,12,0
56311,16,0
56311,3002,0
56311,6197,1
56312,12,0
56312,16,0
56312,3002,0
56312,6187,1
56313,12,0
56313,16,0
56313,6582,1
56314,6884,0
56314,8088,1
56315,10,0
56315,6743,0
56315,6756,0
56315,6990,0
56316,10,0
56316,569,0
56316,6746,0
56316,6754,0
56316,6990,0
56319,10,1
56319,569,0
56319,6743,0
56319,6745,0
56319,6756,0
56320,10,1
56320,569,0
56320,6756,0
56321,10,1
56321,569,0
56321,6741,0
56322,10,1
56322,569,0
56322,6743,0
56322,6745,0
56322,6756,0
56323,10,1
56323,569,0
56323,6756,0
56324,10,1
56324,569,0
56324,6741,0
56325,10,1
56325,569,0
56325,6743,0
56325,6745,0
56325,6756,0
56326,10,1
56326,569,0
56326,6743,0
56327,10,1
56327,569,0
56327,6741,0
56328,10,1
56328,569,0
56328,6743,0
56328,6745,0
56328,6756,0
56329,10,1
56329,569,0
56329,6756,0
56330,10,1
56330,569,0
56330,6741,0
56331,10,1
56331,569,0
56331,6743,0
56331,6745,0
56331,6756,0
56332,10,1
56332,569,0
56332,6756,0
56333,10,1
56333,569,0
56333,6741,0
56334,10,1
56334,569,0
56334,6743,0
56334,6745,0
56334,6756,0
56335,10,1
56335,569,0
56335,6743,0
56336,10,1
56336,569,0
56336,6741,0
56337,10,1
56337,569,0
56337,6743,0
56337,6745,0
56337,6756,0
56338,10,1
56338,569,0
56338,6756,0
56339,10,1
56339,569,0
56339,6741,0
56340,10,1
56340,569,0
56340,6743,0
56340,6745,0
56340,6756,0
56341,10,1
56341,569,0
56341,6756,0
56342,10,1
56342,569,0
56342,6741,0
56343,10,1
56343,569,0
56343,6743,0
56343,6745,0
56343,6756,0
56344,10,1
56344,569,0
56344,6743,0
56345,10,1
56345,569,0
56345,6741,0
56346,10,0
56346,569,0
56346,6990,0
56347,10,0
56347,569,0
56347,6743,0
56347,6990,0
56348,10,0
56348,6756,0
56348,6990,0
56349,10,0
56349,6743,0
56349,6745,0
56349,6990,0
56350,10,0
56350,6755,0
56350,6990,0
56351,10,0
56351,6742,0
56351,6990,0
56352,10,0
56352,6754,0
56352,6990,0
56362,649,0
56362,650,0
56487,10,1
56488,10,1
56489,10,1
56489,6743,0
56489,6746,0
56489,6747,0
56489,6754,0
56489,6755,0
56490,10,1
56490,6743,0
56490,6746,0
56490,6747,0
56490,6754,0
56490,6755,0
56491,10,1
56492,10,1
56493,10,1
56493,6743,0
56493,6746,0
56493,6747,0
56493,6754,0
56493,6755,0
56494,10,1
56494,6743,0
56494,6746,0
56494,6747,0
56494,6754,0
56494,6755,0
56495,10,1
56496,10,1
56497,10,1
56497,6743,0
56497,6746,0
56497,6747,0
56497,6754,0
56497,6755,0
56498,10,1
56498,6743,0
56498,6746,0
56498,6747,0
56498,6754,0
56498,6755,0
56499,10,1
56500,10,1
56501,10,1
56501,6743,0
56501,6746,0
56501,6747,0
56501,6754,0
56501,6755,0
56502,10,1
56502,6743,0
56502,6746,0
56502,6747,0
56502,6754,0
56502,6755,0
56503,10,1
56504,10,1
56505,10,1
56506,10,1
56507,10,1
56508,10,1
56509,10,1
56510,10,1
56569,12,0
56569,16,0
56569,8093,1
56619,302,0
56619,304,0
56619,306,0
56619,308,0
56619,310,0
56620,302,0
56620,304,0
56620,306,0
56620,308,0
56620,310,0
56621,302,0
56621,304,0
56621,306,0
56621,308,0
56621,310,0
56631,132,1
56632,132,1
56633,132,1
56640,302,0
56640,304,0
56640,306,0
56640,308,0
56640,310,0
56644,10,0
56644,6743,0
56644,6756,0
56644,6884,0
56645,10,0
56645,6745,0
56646,10,0
56646,569,0
56646,6743,0
56646,6756,0
56646,6884,0
56647,10,0
56647,6744,0
56647,6884,0
56648,10,0
56648,6743,0
56648,6884,0
56649,10,0
56649,6741,0
56649,6884,0
56650,10,0
56650,569,0
56650,6744,0
56650,6746,0
56650,6756,0
56650,6884,0
56651,10,0
56651,6741,0
56651,6884,0
56652,10,0
56652,6743,0
56652,6884,0
56653,10,0
56653,569,0
56653,6744,0
56653,6747,0
56653,6756,0
56653,6884,0
56654,10,0
56654,6884,0
56659,302,0
56659,304,0
56659,306,0
56659,308,0
56659,310,0
56661,302,0
56661,304,0
56661,306,0
56661,308,0
56661,310,0
56662,302,0
56662,304,0
56662,306,0
56662,308,0
56662,310,0
56669,10,0
56669,6743,0
56669,6744,0
56669,6756,0
56669,6884,0
56670,10,0
56670,6743,0
56670,6756,0
56670,6884,0
56671,10,0
56671,569,0
56671,6744,0
56671,6884,0
56672,10,0
56672,6743,0
56672,6744,0
56672,6756,0
56672,6884,0
56673,10,0
56673,6743,0
56673,6744,0
56673,6756,0
56673,6884,0
56674,10,0
56674,6743,0
56674,6744,0
56674,6884,0
56675,10,0
56675,6743,0
56675,6744,0
56675,6756,0
56675,6884,0
56676,10,0
56676,6743,0
56676,6744,0
56676,6756,0
56676,6884,0
56699,10,0
56700,10,0
56701,2255,0
56735,12,0
56735,16,0
56735,8093,1
56745,598,0
56745,2413,1
56748,127,1
56748,598,0
56799,10,1
56799,569,0
56799,2193,0
56800,10,1
56800,569,0
56800,2193,0
56801,10,1
56801,2192,0
56802,569,0
56802,6743,0
56803,569,0
56803,6743,0
56823,302,0
56823,304,0
56823,306,0
56823,308,0
56823,310,0
56833,302,0
56833,304,0
56833,306,0
56833,308,0
56833,310,0
56834,302,0
56834,304,0
56834,306,0
56834,308,0
56834,310,0
56835,302,0
56835,304,0
56835,306,0
56835,308,0
56835,310,0
56868,10,0
56868,569,0
56868,6756,0
56869,10,0
56869,569,0
56869,6745,0
56870,10,0
56870,569,0
56870,6744,0
56870,6756,0
56872,10,0
56872,569,0
56872,6743,0
56872,6990,0
56873,10,0
56873,569,0
56873,6756,0
56873,6990,0
56874,10,0
56874,569,0
56874,6990,0
56875,230,0
56875,242,0
56875,856,0
56876,1409,0
56876,4161,0
56876,4162,0
56877,391,0
56877,1190,0
56877,2885,0
56878,10,0
56878,569,0
56878,6743,0
56878,6744,0
56878,6990,0
56893,302,0
56893,304,0
56893,306,0
56893,308,0
56893,310,0
56943,10,0
56944,598,0
56944,2413,1
56945,10,0
56959,10,0
56959,569,0
56959,6743,0
56967,3999,0
56967,4138,0
56967,8076,0
56967,8099,0
56968,8099,0
56969,8099,0
56970,302,0
56970,304,0
56970,306,0
56970,308,0
56970,310,0
56984,302,0
56984,304,0
56984,306,0
56984,308,0
56984,310,0
56985,302,0
56985,304,0
56985,306,0
56985,308,0
56985,310,0
56986,302,0
56986,304,0
56986,306,0
56986,308,0
56986,310,0
56987,302,0
56987,304,0
56987,306,0
56987,308,0
56987,310,0
56988,302,0
56988,304,0
56988,306,0
56988,308,0
56988,310,0
56989,302,0
56989,304,0
56989,306,0
56989,308,0
56989,310,0
56990,302,0
56990,304,0
56990,306,0
56990,308,0
56990,310,0
56991,302,0
56991,304,0
56991,306,0
56991,308,0
56991,310,0
56992,302,0
56992,304,0
56992,306,0
56992,308,0
56992,310,0
56993,302,0
56993,304,0
56993,306,0
56993,308,0
56993,310,0
56994,302,0
56994,304,0
56994,306,0
56994,308,0
56994,310,0
56995,302,0
56995,304,0
56995,306,0
56995,308,0
56995,310,0
56997,3999,0
56997,4138,0
56997,8076,0
56997,8099,0
56998,8099,0
56999,8099,0
57000,302,0
57000,304,0
57000,306,0
57000,308,0
57000,310,0
57001,302,0
57001,304,0
57001,306,0
57001,308,0
57001,310,0
57002,302,0
57002,304,0
57002,306,0
57002,308,0
57002,310,0
57035,302,0
57035,304,0
57035,306,0
57035,308,0
57035,310,0
57036,302,0
57036,304,0
57036,306,0
57036,308,0
57036,310,0
57037,302,0
57037,304,0
57037,306,0
57037,308,0
57037,310,0
57101,10,0
57101,569,0
57101,6743,0
57101,6744,0
57101,6990,0
57102,10,0
57102,6743,0
57102,6745,0
57102,6990,0
57103,10,0
57103,569,0
57103,6743,0
57103,6744,0
57103,6756,0
57103,6990,0
57110,310,0
57110,485,0
57110,8103,0
57111,304,0
57111,485,0
57111,8103,0
57112,308,0
57112,485,0
57112,8103,0
57113,306,0
57113,485,0
57113,8103,0
57114,302,0
57114,485,0
57114,8103,0
57116,8103,0
57117,310,0
57117,485,0
57117,8103,0
57118,304,0
57118,485,0
57118,8103,0
57119,308,0
57119,485,0
57119,8103,0
57120,306,0
57120,485,0
57120,8103,0
57121,302,0
57121,485,0
57121,8103,0
57122,8103,0
57123,310,0
57123,485,0
57123,8103,0
57124,304,0
57124,485,0
57124,8103,0
57125,308,0
57125,485,0
57125,8103,0
57126,306,0
57126,485,0
57126,8103,0
57127,302,0
57127,485,0
57127,8103,0
57128,8103,0
57149,598,0
57149,2413,1
57150,598,0
57150,2413,1
57164,132,1
57164,6666,0
57164,8104,0
57164,8105,0
57201,302,0
57201,304,0
57201,306,0
57201,308,0
57201,310,0
57209,302,0
57209,304,0
57209,306,0
57209,308,0
57209,310,0
57210,302,0
57210,304,0
57210,306,0
57210,308,0
57210,310,0
57211,302,0
57211,304,0
57211,306,0
57211,308,0
57211,310,0
57212,302,0
57212,304,0
57212,306,0
57212,308,0
57212,310,0
57226,392,0
57227,2485,0
57228,446,0
57229,2881,0
57229,2882,0
57229,2883,0
57229,2884,0
57229,2887,0
57229,2888,0
57229,2889,0
57229,2890,0
57229,2891,0
57229,2892,0
57229,2893,0
57229,2894,0
57229,2899,0
57229,2900,0
57229,2901,0
57229,2902,0
57229,2903,0
57229,2904,0
57229,2905,0
57229,2906,0
57229,2907,0
57229,2908,0
57229,2909,0
57229,2910,0
57230,157,0
57230,160,0
57230,173,0
57231,161,0
57231,174,0
57231,408,0
57232,159,0
57232,162,0
57232,172,0
57242,302,0
57242,304,0
57242,306,0
57242,308,0
57242,310,0
57243,302,0
57243,304,0
57243,306,0
57243,308,0
57243,310,0
57244,302,0
57244,304,0
57244,306,0
57244,308,0
57244,310,0
57245,302,0
57245,304,0
57245,306,0
57245,308,0
57245,310,0
57246,302,0
57246,304,0
57246,306,0
57246,308,0
57246,310,0
57247,302,0
57247,304,0
57247,306,0
57247,308,0
57247,310,0
57248,302,0
57248,304,0
57248,306,0
57248,308,0
57248,310,0
57249,302,0
57249,304,0
57249,306,0
57249,308,0
