effectID,effectName,effectCategory,preExpression,postExpression,description,guid,iconID,isOffensive,isAssistance,durationAttributeID,trackingSpeedAttributeID,dischargeAttributeID,rangeAttributeID,falloffAttributeID,disallowAutoRepeat,published,displayName,isWarpSafe,rangeChance,electronicChance,propulsionChance,distribution,sfxName,npcUsageChanceAttributeID,npcActivationChanceAttributeID,fittingUsageChanceAttributeID,modifierInfo
11060,shipBonusDroneWebStrengthAndHitpointsGBC3,None,None,None,None,None,None,0,0,None,None,None,54,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: charID
  func: OwnerRequiredSkillModifier
  modifiedAttributeID: 20
  modifyingAttributeID: 5046
  operation: 6
  skillTypeID: 3436
- domain: charID
  func: OwnerRequiredSkillModifier
  modifiedAttributeID: 265
  modifyingAttributeID: 5046
  operation: 6
  skillTypeID: 3435
- domain: charID
  func: OwnerRequiredSkillModifier
  modifiedAttributeID: 263
  modifyingAttributeID: 5046
  operation: 6
  skillTypeID: 3435
- domain: charID
  func: OwnerRequiredSkillModifier
  modifiedAttributeID: 9
  modifyingAttributeID: 5046
  operation: 6
  skillTypeID: 3435
"
11061,roleBonusMHTRangeCBC2,None,None,None,None,None,None,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 54
  modifyingAttributeID: 5045
  operation: 6
  skillTypeID: 3304
- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 158
  modifyingAttributeID: 5045
  operation: 6
  skillTypeID: 3304
"
11062,battlecruiserSkillLevelPreMulShipBonusCBC3Ship,None,None,None,None,None,None,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 5046
  modifyingAttributeID: 280
  operation: 0
"
11063,shipBonusMediumEnergyWeaponDamageABC3,None,None,None,None,None,None,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 64
  modifyingAttributeID: 5205
  operation: 6
  skillTypeID: 3306
"
11064,shipBonusMediumEnergyWeaponRangeABC1,None,None,None,None,None,None,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 54
  modifyingAttributeID: 795
  operation: 6
  skillTypeID: 3306
"
11065,shipBonusArmorHitpointsABC1,None,None,None,None,None,None,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 265
  modifyingAttributeID: 795
  operation: 6
"
11066,shipBonusDroneTrackingABC2,None,None,None,None,None,None,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: charID
  func: OwnerRequiredSkillModifier
  modifiedAttributeID: 160
  modifyingAttributeID: 1889
  operation: 6
  skillTypeID: 3436
"
11067,battlecruiserMETRange2,None,None,None,None,None,None,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 54
  modifyingAttributeID: 5045
  operation: 6
  skillTypeID: 3306
- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 158
  modifyingAttributeID: 5045
  operation: 6
  skillTypeID: 3306
"
11068,shipMissileRoFMF,None,None,None,None,None,None,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 51
  modifyingAttributeID: 460
  operation: 6
  skillTypeID: 3319
"
11069,shipRoleBonusScanProbeLauncherCPU,None,None,None,None,None,None,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 50
  modifyingAttributeID: 5048
  operation: 6
  skillTypeID: 3412
"
11070,shipBonusMissileDamageCF,None,None,None,None,None,None,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: charID
  func: OwnerRequiredSkillModifier
  modifiedAttributeID: 117
  modifyingAttributeID: 463
  operation: 6
  skillTypeID: 3319
- domain: charID
  func: OwnerRequiredSkillModifier
  modifiedAttributeID: 114
  modifyingAttributeID: 463
  operation: 6
  skillTypeID: 3319
- domain: charID
  func: OwnerRequiredSkillModifier
  modifiedAttributeID: 118
  modifyingAttributeID: 463
  operation: 6
  skillTypeID: 3319
- domain: charID
  func: OwnerRequiredSkillModifier
  modifiedAttributeID: 116
  modifyingAttributeID: 463
  operation: 6
  skillTypeID: 3319
"
11071,shipBonusSETCapNeedBonusAF ,None,None,None,None,None,None,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 6
  modifyingAttributeID: 464
  operation: 6
  skillTypeID: 3303
"
11072,shipBonusSmallHybridDamageGF2,None,None,None,None,None,None,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 64
  modifyingAttributeID: 586
  operation: 6
  skillTypeID: 3301
"
11358,shipBonusBattlecruiserSignatureRadiusMBC3,None,None,None,None,None,None,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 552
  modifyingAttributeID: 5207
  operation: 6
"
11359,shipBonusShieldBoostFittingCBC3,None,None,None,None,None,None,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 30
  modifyingAttributeID: 5044
  operation: 6
  skillTypeID: 3416
- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 50
  modifyingAttributeID: 5044
  operation: 6
  skillTypeID: 3416
"
11360,battlecruiserSkillLevelPreMulShipBonusABC3Ship,None,None,None,None,None,None,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 5205
  modifyingAttributeID: 280
  operation: 0
"
11362,battlecruiserSkillLevelPreMulShipBonusMBC3Ship,None,None,None,None,None,None,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 5207
  modifyingAttributeID: 280
  operation: 0
"
11373,shipBonusDreadnoughtM1ArmorBoostAmount&ShieldBoostAmount,None,None,None,None,,None,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 84
  modifyingAttributeID: 2292
  operation: 6
  skillTypeID: 21803
- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 68
  modifyingAttributeID: 2292
  operation: 6
  skillTypeID: 21802
"
11374,shipBonusDreadnoughtA4EnergyWarfareRangeAmountBonus,None,None,None,None,,None,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: shipID
  func: LocationGroupModifier
  groupID: 68
  modifiedAttributeID: 54
  modifyingAttributeID: 5214
  operation: 6
- domain: shipID
  func: LocationGroupModifier
  groupID: 68
  modifiedAttributeID: 90
  modifyingAttributeID: 5214
  operation: 6
"
11376,shipBonusDreadnoughtG1OptimalRangeBonus,None,None,None,None,,None,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 54
  modifyingAttributeID: 2289
  operation: 6
  skillTypeID: 21666
"
11380,shipBonusDreadnoughtG1ArmorBoostAmount,None,None,None,None,,None,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 84
  modifyingAttributeID: 2289
  operation: 6
  skillTypeID: 21803
"
11381,shipBonusWarpScramblerRangeBonusG5,None,None,None,None,None,None,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: shipID
  func: LocationGroupModifier
  groupID: 52
  modifiedAttributeID: 54
  modifyingAttributeID: 5216
  operation: 6
"
11382,shipBonusDreadnoughtC1EwTargetPainter,None,None,None,Automatically generated effect ( copy ),None,None,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: shipID
  func: LocationGroupModifier
  groupID: 379
  modifiedAttributeID: 554
  modifyingAttributeID: 2286
  operation: 6
"
11387,shipHybridDamageBonusGalNavyDestroyer,None,None,None,None,None,0,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 64
  modifyingAttributeID: 5230
  operation: 6
  skillTypeID: 3301
"
11388,shipBonusArmorRepairGalNavyDestroyer,None,None,None,Automatically generated effect,None,None,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 84
  modifyingAttributeID: 5232
  operation: 6
  skillTypeID: 3393
"
11390,armorUpgradesMassPenaltyReductionBonusGalNavyDestroyer,None,None,None,Automatically generated effect,None,None,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: shipID
  func: LocationGroupModifier
  groupID: 329
  modifiedAttributeID: 796
  modifyingAttributeID: 5233
  operation: 6
"
11391,shipHybridDamageBonusCalNavyDestroyer,None,None,None,None,None,0,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 64
  modifyingAttributeID: 5225
  operation: 6
  skillTypeID: 3301
"
11392,shipHybridRangeBonusCalNavyDestroyer,None,None,None,None,None,0,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 54
  modifyingAttributeID: 5228
  operation: 6
  skillTypeID: 3301
"
11393,shipHybridRangeBonusGalNavyDestroyer,None,None,None,None,None,0,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 54
  modifyingAttributeID: 5234
  operation: 6
  skillTypeID: 3301
"
11394,shipHybridFallOffGalNavyDestroyer,None,None,None,Automatically generated effect,None,None,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 158
  modifyingAttributeID: 5231
  operation: 6
  skillTypeID: 3301
"
11395,shipBonusShieldBoosterCalNavyDestroyer,None,None,None,Automatically generated effect,None,None,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 68
  modifyingAttributeID: 5229
  operation: 6
  skillTypeID: 3416
"
11396,shipHybridRangeBonus2CalNavyDestroyer,None,None,None,None,None,0,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 54
  modifyingAttributeID: 5227
  operation: 6
  skillTypeID: 3301
"
11397,shipHybridFallOffCalNavyDestroyer,None,None,None,None,None,None,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 158
  modifyingAttributeID: 5226
  operation: 6
  skillTypeID: 3301
"
11398,shipProjectileDamageMinNavyDestroyer,None,None,None,Automatically generated effect,None,None,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 64
  modifyingAttributeID: 5235
  operation: 6
  skillTypeID: 3302
"
11399,shipProjectileRofMinNavyDestroyer,None,None,None,None,None,0,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 51
  modifyingAttributeID: 5236
  operation: 6
  skillTypeID: 3302
"
11400,shipBonusMWDSignatureRadiusMinNavyDestroyer,None,None,None,None,None,None,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 554
  modifyingAttributeID: 5237
  operation: 6
  skillTypeID: 3454
"
11401,shipProjectileRangeBonusMinNavyDestroyer,None,None,None,Automatically generated effect,None,0,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 54
  modifyingAttributeID: 5238
  operation: 6
  skillTypeID: 3302
"
11402,shipProjectileFallOffMinNavyDestroyer,None,None,None,Automatically generated effect ( copy ),None,None,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 158
  modifyingAttributeID: 5239
  operation: 6
  skillTypeID: 3302
"
11404,shipArmorHpAmaNavyDestroyer,None,None,None,None,,0,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 265
  modifyingAttributeID: 5218
  operation: 6
"
11405,shipBonusSmallEnergyTurretDamageAmaNavyDestroyer,None,None,None,None,None,None,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 64
  modifyingAttributeID: 5219
  operation: 6
  skillTypeID: 3303
"
11406,shipLaserCap1AmaNavyIssue,None,None,None,None,None,None,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 6
  modifyingAttributeID: 5220
  operation: 6
  skillTypeID: 3303
"
11407,shipNeutCap1AmaNavyDestroyer,None,None,None,None,None,None,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: shipID
  func: LocationGroupModifier
  groupID: 71
  modifiedAttributeID: 6
  modifyingAttributeID: 5221
  operation: 6
"
11408,shipEnergyNeutralizerTransferAmountBonusAmaNavyDestroyer,None,None,None,None,None,0,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: shipID
  func: LocationGroupModifier
  groupID: 71
  modifiedAttributeID: 97
  modifyingAttributeID: 5222
  operation: 6
"
11409,shipBonusSmallEnergyWeaponOptimalRangeAmaNavyDestroyer,None,None,None,None,None,None,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 54
  modifyingAttributeID: 5223
  operation: 6
  skillTypeID: 3303
"
11410,shipBonusSETFalloffAmaNavyDestroyer,None,None,None,None,,0,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 158
  modifyingAttributeID: 5224
  operation: 6
  skillTypeID: 3303
"
11411,shipMissileDmgMC2,None,None,None,None,None,None,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: charID
  func: OwnerRequiredSkillModifier
  modifiedAttributeID: 117
  modifyingAttributeID: 659
  operation: 6
  skillTypeID: 3319
- domain: charID
  func: OwnerRequiredSkillModifier
  modifiedAttributeID: 114
  modifyingAttributeID: 659
  operation: 6
  skillTypeID: 3319
- domain: charID
  func: OwnerRequiredSkillModifier
  modifiedAttributeID: 118
  modifyingAttributeID: 659
  operation: 6
  skillTypeID: 3319
- domain: charID
  func: OwnerRequiredSkillModifier
  modifiedAttributeID: 116
  modifyingAttributeID: 659
  operation: 6
  skillTypeID: 3319
"
11412,shipBonusShieldArmorResonanceMC,None,None,None,None,None,None,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 267
  modifyingAttributeID: 489
  operation: 6
- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 268
  modifyingAttributeID: 489
  operation: 6
- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 269
  modifyingAttributeID: 489
  operation: 6
- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 270
  modifyingAttributeID: 489
  operation: 6
- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 271
  modifyingAttributeID: 489
  operation: 6
- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 272
  modifyingAttributeID: 489
  operation: 6
- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 273
  modifyingAttributeID: 489
  operation: 6
- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 274
  modifyingAttributeID: 489
  operation: 6
"
11413,eliteBonusHeavyGunshipMissileExplosionVelocity1,None,None,None,None,None,None,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: charID
  func: OwnerRequiredSkillModifier
  modifiedAttributeID: 653
  modifyingAttributeID: 692
  operation: 6
  skillTypeID: 3324
- domain: charID
  func: OwnerRequiredSkillModifier
  modifiedAttributeID: 653
  modifyingAttributeID: 692
  operation: 6
  skillTypeID: 25719
"
11414,eliteBonusShieldBoosterAmount1,None,None,None,None,None,None,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 68
  modifyingAttributeID: 692
  operation: 6
  skillTypeID: 3416
"
11415,eliteBonusHybridTracking1,None,None,None,None,None,None,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 160
  modifyingAttributeID: 692
  operation: 6
  skillTypeID: 3304
"
11416,shipBonusHybridFalloffGC2,None,None,None,None,None,None,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 158
  modifyingAttributeID: 658
  operation: 6
  skillTypeID: 3304
"
11417,shipBonusArmorPlateMassGC3,None,None,None,None,None,None,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: shipID
  func: LocationGroupModifier
  groupID: 329
  modifiedAttributeID: 796
  modifyingAttributeID: 2014
  operation: 6
"
11418,gallenteBattleshipSkillLevelPreMulShipBonusGB3Ship,None,None,None,None,None,None,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 5240
  modifyingAttributeID: 280
  operation: 0
"
11419,shipBonusDroneTrackingGB2,None,None,None,None,None,None,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: charID
  func: OwnerRequiredSkillModifier
  modifiedAttributeID: 160
  modifyingAttributeID: 561
  operation: 6
  skillTypeID: 3436
"
11420,shipBonusRepairAmountGB3,None,None,None,None,None,None,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 84
  modifyingAttributeID: 5240
  operation: 6
  skillTypeID: 3393
"
11421,shipBonusTorpedoDamageAB,None,None,None,None,None,None,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: charID
  func: OwnerRequiredSkillModifier
  modifiedAttributeID: 114
  modifyingAttributeID: 492
  operation: 6
  skillTypeID: 3325
- domain: charID
  func: OwnerRequiredSkillModifier
  modifiedAttributeID: 118
  modifyingAttributeID: 492
  operation: 6
  skillTypeID: 3325
- domain: charID
  func: OwnerRequiredSkillModifier
  modifiedAttributeID: 117
  modifyingAttributeID: 492
  operation: 6
  skillTypeID: 3325
- domain: charID
  func: OwnerRequiredSkillModifier
  modifiedAttributeID: 116
  modifyingAttributeID: 492
  operation: 6
  skillTypeID: 3325
"
11422,shipBonusCruiseMissileDamageAB,None,None,None,None,None,None,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: charID
  func: OwnerRequiredSkillModifier
  modifiedAttributeID: 114
  modifyingAttributeID: 492
  operation: 6
  skillTypeID: 3326
- domain: charID
  func: OwnerRequiredSkillModifier
  modifiedAttributeID: 118
  modifyingAttributeID: 492
  operation: 6
  skillTypeID: 3326
- domain: charID
  func: OwnerRequiredSkillModifier
  modifiedAttributeID: 117
  modifyingAttributeID: 492
  operation: 6
  skillTypeID: 3326
- domain: charID
  func: OwnerRequiredSkillModifier
  modifiedAttributeID: 116
  modifyingAttributeID: 492
  operation: 6
  skillTypeID: 3326
"
11423,shipBonusHeavyMissileDamageAB,None,None,None,None,None,None,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: charID
  func: OwnerRequiredSkillModifier
  modifiedAttributeID: 114
  modifyingAttributeID: 492
  operation: 6
  skillTypeID: 3324
- domain: charID
  func: OwnerRequiredSkillModifier
  modifiedAttributeID: 118
  modifyingAttributeID: 492
  operation: 6
  skillTypeID: 3324
- domain: charID
  func: OwnerRequiredSkillModifier
  modifiedAttributeID: 117
  modifyingAttributeID: 492
  operation: 6
  skillTypeID: 3324
- domain: charID
  func: OwnerRequiredSkillModifier
  modifiedAttributeID: 116
  modifyingAttributeID: 492
  operation: 6
  skillTypeID: 3324
"
11424,shipBonusLargeEnergyTurretDamageAB,None,None,None,None,None,None,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 64
  modifyingAttributeID: 492
  operation: 6
  skillTypeID: 3309
"
11425,shipBonusDroneHitpointsAB,None,None,None,None,None,None,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: charID
  func: OwnerRequiredSkillModifier
  modifiedAttributeID: 265
  modifyingAttributeID: 492
  operation: 6
  skillTypeID: 3436
- domain: charID
  func: OwnerRequiredSkillModifier
  modifiedAttributeID: 9
  modifyingAttributeID: 492
  operation: 6
  skillTypeID: 3436
- domain: charID
  func: OwnerRequiredSkillModifier
  modifiedAttributeID: 263
  modifyingAttributeID: 492
  operation: 6
  skillTypeID: 3436
"
11426,shipBonusDroneDamageAB,None,None,None,None,None,None,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: charID
  func: OwnerRequiredSkillModifier
  modifiedAttributeID: 64
  modifyingAttributeID: 492
  operation: 6
  skillTypeID: 3436
"
11428,shipBonusCruiseMissileExplosionVelocityMB,None,None,None,None,None,None,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: charID
  func: OwnerRequiredSkillModifier
  modifiedAttributeID: 653
  modifyingAttributeID: 490
  operation: 6
  skillTypeID: 3326
"
11429,shipBonusTorpedoMissileExplosionVelocityMB,None,None,None,None,None,None,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: charID
  func: OwnerRequiredSkillModifier
  modifiedAttributeID: 653
  modifyingAttributeID: 490
  operation: 6
  skillTypeID: 3325
"
11430,shipBonusLargeProjectileTrackingMB,None,None,None,None,None,None,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 160
  modifyingAttributeID: 490
  operation: 6
  skillTypeID: 3308
"
11431,shipBonusShieldHpCF2,None,None,None,None,None,None,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 263
  modifyingAttributeID: 588
  operation: 6
"
11432,shipBonusArmorRepairEliteGunship2,None,None,None,None,None,None,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 84
  modifyingAttributeID: 675
  operation: 6
  skillTypeID: 3393
"
11445,systemSensorStrengthBonus,None,None,None,None,None,None,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 208
  modifyingAttributeID: 1851
  operation: 6
- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 209
  modifyingAttributeID: 1851
  operation: 6
- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 210
  modifyingAttributeID: 1851
  operation: 6
- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 211
  modifyingAttributeID: 1851
  operation: 6
"
11446,shipBonusDreadnoughtG4DamageBonus,None,None,None,None,None,None,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 64
  modifyingAttributeID: 5215
  operation: 6
  skillTypeID: 21666
"
11447,destroyerSkillLevelPreMulShipBonusCaldariNavyDestroyer,None,None,None,None,None,None,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 5225
  modifyingAttributeID: 280
  operation: 0
- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 5228
  modifyingAttributeID: 280
  operation: 0
- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 5229
  modifyingAttributeID: 280
  operation: 0
"
11448, destroyerSkillLevelPreMulShipBonusMinmatarDestroyerNavy,None,None,None,None,None,None,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 5235
  modifyingAttributeID: 280
  operation: 0
- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 5236
  modifyingAttributeID: 280
  operation: 0
- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 5237
  modifyingAttributeID: 280
  operation: 0
"
11449,destroyerSkillLevelPreMulShipBonusAmarrNavyDestroyer,None,None,None,None,None,None,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 5218
  modifyingAttributeID: 280
  operation: 0
- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 5219
  modifyingAttributeID: 280
  operation: 0
- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 5220
  modifyingAttributeID: 280
  operation: 0
- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 5221
  modifyingAttributeID: 280
  operation: 0
- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 5222
  modifyingAttributeID: 280
  operation: 0
"
11450,shipBonusSETOptimalAmarNavyDestroyer6,None,None,None,None,None,None,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 54
  modifyingAttributeID: 5223
  operation: 6
  skillTypeID: 3303
"
11451,destroyerSkillLevelPreMulShipBonusGallenteNavyDestroyer,None,None,None,None,None,None,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 5230
  modifyingAttributeID: 280
  operation: 0
- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 5232
  modifyingAttributeID: 280
  operation: 0
- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 5233
  modifyingAttributeID: 280
  operation: 0
"
