attributeID,attributeName,description,iconID,defaultValue,published,displayName,unitID,stackable,highIsGood,categoryID
2451,Neutralization Signature Resolution,Signature Resolution of Energy Neutralizer,1390,0.0,1,Neutralization Signature Resolution,1,1,0,22
2452,Neutralization Falloff Range,Falloff Range of Energy Neutralizer,1391,0.0,1,Neutralization Falloff Range,1,1,1,22
2453,None,"If this ship attribute is NOT 0 then they will be prevented from using their Jump Drive (Capitals, Blackops Battleships)",None,0.0,1,None,137,1,1,7
2454,None,if this ship attribute is NOT 0 then they will be prevented from cloaking,None,0.0,1,None,137,1,1,7
2455,None,,None,0.0,0,None,1,1,1,7
2456,Shield Capacity Bonus,,1384,0.0,1,Shield Capacity Bonus,105,1,1,2
2457,Armor Repair Bonus,,80,0.0,1,Armor Repair Bonus,105,1,1,3
2458,Mining Cycle Time Modifier,,None,0.0,1,Mining Cycle Time Modifier,105,1,0,7
2459,Character Skill Point Limit,The maximum amount of skill points that the character can have before the item is unusable,None,0.0,1,Character Skill Point Limit,None,1,1,7
2460,None,third bonus for support cruisers,0,0.0,0,None,None,1,1,9
2461,Skill Points,The amount of skill points contained in this item,None,0.0,1,Skill Points,None,1,1,7
2462,None,,None,0.0,0,None,None,1,1,7
2463,Can be fitted to,,1443,0.0,1,Can be fitted to,116,1,1,1
2464,None,Tells if this type (ship) can be affected by the Rorqual Invulnerability Module,None,0.0,0,None,None,1,1,37
2467,Corpse Hold Capacity,special corpse hold capacity,71,0.0,1,Corpse Hold Capacity,9,0,1,40
2468,None,,None,0.0,0,None,None,1,1,37
2469,None,,None,0.0,0,None,None,1,1,37
2470,None,,None,0.0,0,None,None,1,1,37
2471,None,,None,0.0,0,None,None,1,1,37
2472,None,,None,0.0,0,None,None,1,1,37
2473,None,,None,0.0,0,None,None,1,1,37
2474,None,,None,0.0,0,None,105,1,1,9
2475,None,,None,0.0,0,None,105,1,1,9
2476,Can be fitted to,,1443,0.0,1,Can be fitted to,115,1,1,1
2477,Can be fitted to,,1443,0.0,1,Can be fitted to,115,1,1,1
2478,Can be fitted to,,1443,0.0,1,Can be fitted to,115,1,1,1
2479,Can be fitted to,,1443,0.0,1,Can be fitted to,115,1,1,1
2480,Can be fitted to,,1443,0.0,1,Can be fitted to,115,1,1,1
2481,Can be fitted to,,1443,0.0,1,Can be fitted to,115,1,1,1
2482,Can be fitted to,,1443,0.0,1,Can be fitted to,115,1,1,1
2483,Can be fitted to,,1443,0.0,1,Can be fitted to,115,1,1,1
2484,Can be fitted to,,1443,0.0,1,Can be fitted to,115,1,1,1
2485,Can be fitted to,,1443,0.0,1,Can be fitted to,115,1,1,1
2486,Can be fitted to,,1443,0.0,1,Can be fitted to,116,1,1,1
2487,Can be fitted to,,1443,0.0,1,Can be fitted to,116,1,1,1
2488,Can be fitted to,,1443,0.0,1,Can be fitted to,116,1,1,1
2489,None,,None,0.0,0,None,9,1,1,42
2490,None,,None,0.0,0,None,101,1,1,42
2491,None,,None,0.0,0,None,101,1,1,42
2492,None,,None,0.0,0,None,1,1,1,42
2493,None,,None,0.0,0,None,1,1,1,42
2494,None,,None,0.0,0,None,None,1,1,42
2495,None,,None,0.0,0,None,101,1,1,42
2496,None,,None,0.0,0,None,1,1,1,42
2497,None,,None,0.0,0,None,1,1,1,42
2498,None,,None,0.0,0,None,114,1,1,42
2499,None,,None,0.0,0,None,101,1,1,42
2500,None,,None,0.0,0,None,1,1,1,42
2501,None,,None,0.0,0,None,1,1,1,42
2502,None,,None,0.0,0,None,114,1,1,42
2503,None,,None,0.0,0,None,101,1,1,42
2504,None,,None,0.0,0,None,1,1,1,42
2505,None,,None,0.0,0,None,114,1,1,42
2506,None,,None,0.0,0,None,101,1,1,42
2507,None,,None,0.0,0,None,1,1,1,42
2508,None,,None,0.0,0,None,114,1,1,42
2509,None,,None,0.0,0,None,None,1,1,42
2510,None,,None,0.0,0,None,None,1,1,42
2511,None,,None,0.0,0,None,101,1,1,42
2512,None,,None,0.0,0,None,1,1,1,42
2513,None,,None,0.0,0,None,1,1,1,42
2514,None,,None,0.0,0,None,114,1,1,42
2515,None,,None,0.0,0,None,101,1,1,42
2516,None,,None,0.0,0,None,1,1,1,42
2517,None,,None,0.0,0,None,1,1,1,42
2518,None,,None,0.0,0,None,114,1,1,42
2519,None,,None,0.0,0,None,101,1,1,42
2520,None,,None,0.0,0,None,1,1,1,42
2521,None,,None,0.0,0,None,1,1,1,42
2522,None,,None,0.0,0,None,114,1,1,42
2523,None,,None,0.0,0,None,101,1,1,42
2524,None,,None,0.0,0,None,1,1,1,42
2525,None,,None,0.0,0,None,1,1,1,42
2526,None,,None,0.0,0,None,114,1,1,42
2527,None,,None,0.0,0,None,101,1,1,42
2528,None,,None,0.0,0,None,1,1,1,42
2529,None,,None,0.0,0,None,1,1,1,42
2530,None,,None,0.0,0,None,114,1,1,42
2531,None,,None,0.0,0,None,101,1,1,42
2532,None,,None,0.0,0,None,1,1,1,42
2533,None,,None,0.0,0,None,1,1,1,42
2534,None,,None,0.0,0,None,1,1,1,42
2535,Modifier duration,Applied modifier duration,1392,0.0,1,Modifier duration,101,1,1,37
2536,None,,None,0.0,0,None,None,1,1,37
2537,None,,None,0.0,0,None,None,1,1,37
2538,None,"Decrease material requirement for manufacturing the following:
Ship Modules, Ship Rigs, Personal Deployables, Implants, Cargo Containers",None,1.0,0,None,None,1,1,4
2539,None,"Decrease material requirement for manufacturing the following:
Ship Modules, Ship Rigs, Personal Deployables, Implants, Cargo Containers
",None,1.0,0,None,None,1,1,4
2540,None,"Decrease material requirement for manufacturing the following:
Ammunition, Charges, Scripts
",None,1.0,0,None,None,1,1,4
2541,None,"Decrease time requirement for manufacturing the following:
Ammunition, Charges, Scripts",None,1.0,0,None,None,1,1,4
2542,None,"Decrease material requirement for manufacturing the following: Drones, Fighters",None,1.0,0,None,None,1,1,4
2543,None,"Decrease time requirement for manufacturing the following:
Drones, Fighters",None,1.0,0,None,None,1,1,4
2544,None,"Decrease material requirement for manufacturing the following:
T1 Frigates, T1 Destroyers, Shuttles",None,1.0,0,None,None,1,1,4
2545,None,"Decrease time requirement for manufacturing the following:
T1 Frigates, T1 Destroyers, Shuttles",None,1.0,0,None,None,1,1,4
2546,None,"Decrease material requirement for manufacturing the following:
T1 Cruisers, T1 Battlecruisers, Industrial Ships,    Mining Barges



",None,1.0,0,None,None,1,1,4
2547,None,"Decrease time requirement for manufacturing the following:
T1 Cruisers, T1 Battlecruisers, Industrial Ships,    Mining Barges



",None,1.0,0,None,None,1,1,4
2548,None,"Decrease material requirement for manufacturing the following:
T1 Battleships, T1 Freighters,                                     Industrial Command Ships



",None,1.0,0,None,None,1,1,4
2549,None,"Decrease time requirement for manufacturing the following:
T1 Battleships, T1 Freighters,                                     Industrial Command Ships



",None,1.0,0,None,None,1,1,4
2550,None,"Decrease material requirement for manufacturing the following:
T2 Frigates, T2 Destroyers, T3 Destroyers



",None,1.0,0,None,None,1,1,4
2551,None,"Decrease time requirement for manufacturing the following:
T2 Frigates, T2 Destroyers, T3 Destroyers



",None,1.0,0,None,None,1,1,4
2552,None,"Decrease material requirement for manufacturing the following:
T2 Cruisers, T2 Battlecruisers, T2 Haulers, Exhumers, T3 Cruisers,T3 Subsystems



",None,1.0,0,None,None,1,1,4
2553,None,"Decrease time requirement for manufacturing the following:
T2 Cruisers, T2 Battlecruisers, T2 Haulers, Exhumers, T3 Cruisers,T3 Subsystems



",None,1.0,0,None,None,1,1,4
2555,None,"Decrease material requirement for manufacturing the following:
T2 Battleships, Jump Freighters



",None,1.0,0,None,None,1,1,4
2556,None,"Decrease time requirement for manufacturing the following:
T2 Battleships, Jump Freighters



",None,1.0,0,None,None,1,1,4
2557,None,"Decrease material requirement for manufacturing the following:
T2 Components, Tools, Data Interfaces, T3 Components



",None,1.0,0,None,None,1,1,4
2558,None,"Decrease time requirement for manufacturing the following:
T2 Components, Tools, Data Interfaces, T3 Components",None,1.0,0,None,None,1,1,4
2559,None,"Decrease material requirement for manufacturing the following:
Capital Construction Components



",None,1.0,0,None,None,1,1,4
2560,None,"Decrease time requirement for manufacturing the following:
Capital Construction Components



",None,1.0,0,None,None,1,1,4
2561,None,"Decrease material requirement for manufacturing the following:
Structure Components, Structure Modules,          Upwell Structures, Starbase Structures, Fuel Blocks



",None,1.0,0,None,None,1,1,4
2562,None,"Decrease time requirement for manufacturing the following:
Structure Components, Structure Modules,          Upwell Structures, Starbase Structures, Fuel Blocks



",None,1.0,0,None,None,1,1,4
2563,None,"Decrease cost requirement for manufacturing the following:
Invention



",None,1.0,0,None,None,1,1,4
2564,None,"Decrease time requirement for manufacturing the following:
Invention



",None,1.0,0,None,None,1,1,4
2565,None,"Decrease cost requirement for manufacturing the following:
Material Efficiency Blueprint Research



",None,1.0,0,None,None,1,1,4
2566,None,"Decrease time requirement for manufacturing the following:
Material Efficiency Blueprint Research



",None,1.0,0,None,None,1,1,4
2567,None,"Decrease cost requirement for manufacturing the following:
Time Efficiency Blueprint Research



",None,1.0,0,None,None,1,1,4
2568,None,"Decrease time requirement for manufacturing the following:
Time Efficiency Blueprint Research



",None,1.0,0,None,None,1,1,4
2569,None,"Decrease cost requirement for manufacturing the following:
Blueprint Copying



",None,1.0,0,None,None,1,1,4
2570,None,"Decrease time requirement for manufacturing the following:
Blueprint Copying



",None,1.0,0,None,None,1,1,4
2571,Command Burst Strength Bonus,,None,0.0,1,Command Burst Strength Bonus,105,1,1,37
2572,Command Burst Strength Bonus,,None,0.0,1,Command Burst Strength Bonus,105,1,1,37
2573,Reload Speed Bonus,,None,0.0,1,Reload Speed Bonus,105,1,1,37
2574,Command Burst Effect Range Bonus,,None,0.0,0,Command Burst Effect Range Bonus,105,1,1,37
2575,None,"Decrease material requirement for manufacturing the following:
Capital Ships",None,1.0,1,None,None,1,1,4
2576,None,"Decrease time requirement for manufacturing the following:
Capital Ships",None,1.0,1,None,None,1,1,4
2577,None,,None,0.0,0,None,105,1,1,37
2578,None,,None,0.0,0,None,105,1,1,37
2579,None,,None,0.0,0,None,105,1,1,37
2580,None,,None,0.0,0,None,105,1,1,37
2581,None,"Determines the maximum security class that a module can be onlined within. Used for structure modules.

0=Nullsec
1=Lowsec
2=Highsec",None,2.0,0,None,None,1,1,7
2582,None,,None,0.0,0,None,None,1,1,7
2583,Drone Damage and Hitpoints Bonus,,None,0.0,1,Drone Damage and Hitpoints Bonus,105,1,1,37
2584,Drone Maximum Velocity Bonus,,None,0.0,1,Drone Maximum Velocity Bonus,105,1,1,37
2585,Drone Ore Mining Yield Bonus,,None,0.0,1,Drone Ore Mining Yield Bonus,105,1,1,37
2586,Drone Ice Harvesting Speed Bonus,,None,0.0,1,Drone Ice Harvesting Speed Bonus,105,1,1,37
2587,Mining Foreman Burst Strength Bonus,,None,0.0,1,Mining Foreman Burst Strength Bonus,105,1,1,37
2588,Command and Mining Foreman Burst Range Bonus,,None,0.0,1,Command and Mining Foreman Burst Range Bonus,105,1,1,37
2589,None,,None,1.0,0,None,None,1,0,29
2590,None,,None,1.0,0,None,None,1,0,6
2591,None,Bonus that affects all ships being produced - for XL eng rigs,None,1.0,1,None,None,1,1,4
2592,None,"bonus that affects material of all ships being manufactured, for XL rigs",None,1.0,1,None,None,1,1,4
2593,Time Reduction Bonus,Bonus on Time decrease for engineering rigs,None,1.0,1,Time Reduction Bonus,105,1,0,37
2594,Material Reduction Bonus,Bonus on Material decrease for engineering rigs,None,0.0,1,Material Reduction Bonus,105,1,0,37
2595,Cost Reduction Bonus,Bonus on Cost decrease for engineering rigs,None,1.0,1,Cost Reduction Bonus,105,1,0,37
2596,None,,None,0.0,0,None,None,1,1,37
2597,None,,None,0.0,0,None,None,1,1,37
2598,None,,None,0.0,0,None,None,1,1,37
2599,None,,None,0.0,0,None,None,1,1,37
2600,None,Material bonus for Engineering Complexes Structures,None,1.0,0,None,None,1,1,4
2601,None,Cost bonus for Engineering Complexes Structures,None,1.0,0,None,None,1,1,4
2602,None,Time bonus for Engineering Complexes Structures,None,1.0,0,None,None,1,1,4
2603,Maximum Velocity Bonus,,1389,0.0,1,Maximum Velocity Bonus,105,1,1,7
2604,Capital Remote Shield Booster Range Bonus,,1391,0.0,1,Capital Remote Shield Booster Range Bonus,105,1,1,37
2605,Capital Remote Shield Booster Duration and Capacitor Use Bonus,,1392,0.0,1,Capital Remote Shield Booster Duration and Capacitor Use Bonus,105,1,0,37
2606,Shield Booster Duration Bonus,,0,0.0,1,Shield Booster Duration Bonus,105,1,0,37
2607,Shield Booster Amount Bonus,,0,0.0,1,Shield Booster Amount Bonus,105,1,1,37
2608,Minimum Velocity Limitation,,1389,0.0,1,Minimum Velocity Limitation,10,1,1,7
2609,None,,None,0.0,0,None,119,1,1,39
2610,None,Pilot's Crimewatch sec status. Copied from character stats when boarding a ship.,None,0.0,0,None,None,1,1,7
2612,None,Tanking modifier applied to fighters if their owner is tanking. 1.0 is no modifier,None,1.3,0,None,None,1,1,12
2613,None,,None,1.0,0,None,None,1,1,7
2614,None,,None,0.0,0,None,114,1,1,42
2615,None,,None,0.0,0,None,101,1,1,42
2616,None,,None,0.0,0,None,2,1,1,42
2617,None,,None,0.0,0,None,124,1,1,42
2618,None,,None,0.0,0,None,124,1,1,42
2619,None,,None,0.0,0,None,125,1,1,42
2620,None,,None,0.0,0,None,None,1,1,9
2621,None,,None,0.0,0,None,None,1,1,7
2622,None,,None,0.0,0,None,None,1,1,7
2623,None,,None,0.0,0,None,None,1,1,7
2624,None,,None,50.0,0,None,None,1,1,7
2627,None,,None,0.0,0,None,None,1,1,7
2628,None,,None,0.0,0,None,None,1,1,7
2629,None,,None,0.0,0,None,114,1,1,42
2630,None,,None,0.0,0,None,101,1,1,42
2631,None,,None,0.0,0,None,1,1,1,42
2632,None,,None,0.0,0,None,1,1,1,42
2633,None,,None,0.0,0,None,101,1,1,42
2634,None,,None,0.0,0,None,114,1,1,42
2635,None,,None,0.0,0,None,113,1,1,42
2636,None,,None,0.0,0,None,101,1,1,42
2637,None,,None,0.0,0,None,114,1,1,42
2638,None,,None,0.0,0,None,None,1,1,42
2639,None,,None,0.0,0,None,None,1,1,42
2640,None,,None,0.0,0,None,None,1,1,42
2641,None,,None,0.0,0,None,None,1,1,42
2642,None,,None,0.0,0,None,None,1,1,42
2643,None,,None,0.0,0,None,None,1,1,42
2644,None,,None,0.0,0,None,None,1,1,42
2645,None,,None,0.0,0,None,None,1,1,42
2646,None,,None,0.0,0,None,None,1,1,42
2647,None,,None,0.0,0,None,None,1,1,42
2648,None,,None,0.0,0,None,None,1,1,42
2649,None,,None,0.0,0,None,None,1,1,42
2653,Thukker Enhanced Capital Component Material Reduction Bonus,,None,0.0,1,Thukker Enhanced Capital Component Material Reduction Bonus,105,1,0,37
2654,None,Number of Turrets to fit for entity type ships,None,0.0,0,None,None,1,1,31
2655,None,Type ID of the launcher for entity type ships,None,0.0,0,None,None,1,1,31
2656,None,Number of Launchers to fit for entity type ships,None,0.0,0,None,None,1,1,31
2657,Booster Hold Capacity,special booster hold capacity,71,0.0,1,Booster Hold Capacity,9,0,1,40
2658,None,"Decrease material requirement for manufacturing the following:
T2 Capital Construction Components",None,1.0,0,None,None,1,1,4
2659,None,"Decrease time requirement for manufacturing the following:
T2 Capital Construction Components",None,1.0,0,None,None,1,1,4
2660,Reaction Time Bonus,"Skill attribute that reduces time for reactions
 jobs",1392,0.0,1,Reaction Time Bonus,105,1,1,7
2661,Reaction Slot Bonus,Increase number of available/simultaneous reaction slots,0,0.0,1,Reaction Slot Bonus,139,1,1,7
2662,None,Scales the time for reaction,None,1.0,1,None,None,1,1,9
2664,None,Maximum amount of Reactions slots that can be used at a time,None,0.0,0,None,None,1,1,9
2665,Nosferatu and Neutralizer fitting reduction,,None,0.0,1,Nosferatu and Neutralizer fitting reduction,105,1,0,1
2666,Medium Hybrid Turret fitting reduction,,None,0.0,1,Medium Hybrid Turret fitting reduction,105,1,0,1
2667,Medium Projectile Turret fitting reduction,,None,0.0,1,Medium Projectile Turret fitting reduction,105,1,0,1
2668,Medium Energy Turret fitting reduction,,None,0.0,1,Medium Energy Turret fitting reduction,105,1,0,1
2669,Medium Missile Launcher fitting reduction,,None,0.0,1,Medium Missile Launcher fitting reduction,105,1,0,1
2670,Medium Remote Shield Booster fitting reduction,,None,0.0,1,Medium Remote Shield Booster fitting reduction,105,1,0,1
2671,Medium Remote Armor Repairer fitting reduction,,None,0.0,1,Medium Remote Armor Repairer fitting reduction,105,1,0,1
2673,None,,None,0.0,0,None,1,1,1,42
2674,None,,None,0.0,0,None,114,1,1,42
2675,Subsystem Hold Capacity,special subsystem hold capacity,71,0.0,1,Subsystem Hold Capacity,9,0,1,40
2676,None,,None,0.0,0,None,None,1,1,9
2677,None,,None,0.0,0,None,None,1,1,9
2678,None,,None,0.0,0,None,None,1,1,9
2679,None,,None,0.0,0,None,None,1,1,9
2680,None,,None,0.0,0,None,None,1,1,7
2681,None,,None,0.0,0,None,None,1,1,7
2682,None,,None,0.0,0,None,None,1,1,7
2683,None,,None,0.0,0,None,None,1,1,7
2684,None,,None,0.0,0,None,None,1,1,7
2685,None,,None,0.0,0,None,None,1,1,7
2686,None,,None,0.0,0,None,None,1,1,7
2687,None,,None,0.0,0,None,None,1,1,7
2688,Structure Hitpoint Bonus,,None,0.0,1,Structure Hitpoint Bonus,113,1,1,4
2689,Cargo Capacity Bonus,,71,0.0,1,Cargo Capacity Bonus,9,1,1,4
2690,Additional Inertia Modifier,,None,0.0,1,Additional Inertia Modifier,None,1,1,7
2691,None,,None,1.0,0,None,None,1,1,1
2692,Command Burst fitting reduction,,None,0.0,1,Command Burst fitting reduction,105,1,1,1
2693,Remote Shield Booster Falloff Bonus,,None,0.0,1,Remote Shield Booster Falloff Bonus,105,1,1,2
2694,Remote Armor Repairer Falloff Bonus,,None,0.0,1,Remote Armor Repairer Falloff Bonus,105,1,1,3
2695,Remote Armor Repairer Optimal Range Bonus,,None,0.0,1,Remote Armor Repairer Optimal Range Bonus,105,1,1,3
2696,Module or subsystem is obsolete,Indicates that a module or subsystem has been phased out. Primarily used by saved fittings.,None,0.0,1,Module or subsystem is obsolete,None,1,1,7
2697,Maximum Scan Range,,None,0.0,1,Maximum Scan Range,1,1,1,7
2698,None,Delay for exploding moon mining chunk into asteroid field,None,10800.0,0,None,3,1,1,4
2699,None,"0: Mission/NPE Ore
1: Standard Ore/Ice
2: +5% Ore
3: +10% Ore
4: High Quality Ice or Extracted Ore
5: Jackpot Moon Ore",None,0.0,0,None,None,1,1,7
2700,Maximum Auto-Targeting Range,,1391,200000.0,1,Maximum Auto-Targeting Range,1,1,1,30
2701,Reduction to Survey Probe Scan Time,,None,0.0,1,Reduction to Survey Probe Scan Time,105,1,1,37
2704,Extraction Yield Multiplier,Defines relation over moon spew volume vs time to drill/create spew,None,1.0,1,Extraction Yield Multiplier,104,1,1,4
2705,Moon Asteroid Field Radius Multiplier,Radius of asteroid field created by moon chunk,None,1.0,1,Moon Asteroid Field Radius Multiplier,104,1,0,4
2706,Moon Asteroid Decay Time,Decay time for asteroid created from moon spew,None,1.0,0,Moon Asteroid Decay Time,3,1,1,4
2707,Chunk Stability Bonus,Rig Bonus that affects fracture delay for moon chunk,None,0.0,1,Chunk Stability Bonus,105,1,1,37
2708,Extracted Asteroid Decay Bonus,Moon rig bonus that delays spew asteroid decay,None,0.0,1,Extracted Asteroid Decay Bonus,105,1,1,37
2709,Moon Asteroid Belt Radius Bonus,Rig Bonus that affects spew asteroid belt radius from moon extraction,None,0.0,1,Moon Asteroid Belt Radius Bonus,105,1,1,37
2710,Moon Extraction Volume Bonus,Moon rig bonus that increases volume of moon spew in relation to extraction time,None,0.0,1,Moon Extraction Volume Bonus,105,1,1,37
2711,None,Reference for grouping ores in visual displays. All variants of one ore should have the same BasicType ID,None,0.0,0,None,116,0,0,7
2713,Time Bonus,Time Bonus for refinery rigs,None,0.0,1,Time Bonus,105,1,0,37
2714,Material Reduction Bonus,Refinery rig material bonus,None,0.0,1,Material Reduction Bonus,105,1,0,37
2715,None,Hybrid Reactions Time Multiplier,None,1.0,0,None,104,1,1,4
2716,None,Hybrid reaction material multiplier,None,1.0,0,None,104,1,1,4
2717,None,composite reaction time multiplier,None,1.0,0,None,104,1,1,4
2718,None,composite reaction material multiplier,None,1.0,0,None,104,1,1,4
2719,None,biochemical reaction time multiplier,None,1.0,0,None,104,1,1,4
2720,None,biochemical reaction material multiplier,None,1.0,0,None,104,1,1,4
2721,None,Time bonus for Refinery Structures,None,1.0,0,None,None,1,1,4
2722,None,,None,0.0,0,None,None,1,1,37
2723,None,,None,0.0,0,None,113,1,1,42
2724,None,,None,0.0,0,None,114,1,1,42
2725,None,,None,0.0,0,None,101,1,1,42
2727,None,max visual size for asteroids to fit moon chunk,None,16255.0,0,None,9,1,1,31
2728,Approximate lifetime of spawned asteroids,"This attribute doesn't directly impact the asteroid decay, but is used to expose the decay time to the show-info window",None,48.0,1,Approximate lifetime of spawned asteroids,129,1,1,4
2729,None,Timestamp specifying when a module can next be activated,None,0.0,0,None,123,1,1,7
2730,None,,None,0.0,0,None,105,1,1,42
2731,None,,None,0.0,0,None,None,1,1,9
2732,None,,None,1.0,0,None,None,1,1,9
2733,Damage Multiplier Bonus Per Cycle,,1432,0.0,1,Damage Multiplier Bonus Per Cycle,127,1,1,29
2734,Maximum Damage Multiplier Bonus,,1432,0.5,1,Maximum Damage Multiplier Bonus,127,1,1,29
2735,None,,None,1.0,0,None,104,1,1,42
2736,None,,None,1.0,0,None,104,1,1,42
2737,Standup Light Fighter Squadron Limit,Number of Light Fighters the structure can launch.,2987,0.0,1,Standup Light Fighter Squadron Limit,None,1,1,38
2738,Standup Support Fighter Squadron Limit,Number of Support Fighters the structure can launch.,2987,0.0,1,Standup Support Fighter Squadron Limit,None,1,1,38
2739,Standup Heavy Fighter Squadrons Limit,Number of Heavy Fighters the structure can launch.,2987,0.0,1,Standup Heavy Fighter Squadrons Limit,None,1,1,38
2740,None,,None,0.0,0,None,None,1,1,38
2741,None,,None,0.0,0,None,None,1,1,38
2742,None,,None,0.0,0,None,None,1,1,38
2743,None,,None,1.0,0,None,None,1,0,7
2744,Full Power Mode Shield and Armor Hitpoint Multiplier,This attribute is authored on structure service modules and when the service module is online will be used to overwrite a hitpoint multiplier attribute on the structure.,None,1.0,1,Full Power Mode Shield and Armor Hitpoint Multiplier,104,1,1,7
2745,Duration,,1392,0.0,1,Duration,101,1,1,7
2746,Activated Damage Resistance,,None,0.0,1,Activated Damage Resistance,108,1,1,37
2747,Stasis Webifier Maximum Range Bonus,Percent bonus for Stasis Webifiers maximum range,1391,0.0,1,Stasis Webifier Maximum Range Bonus,121,1,1,28
2748,Maximum Targeting Range Bonus,,1391,0.0,1,Maximum Targeting Range Bonus,105,0,1,7
2749,Bonus to the Rate of Fire of Guided Bomb Launchers and Burst Projectors,,1397,0.0,1,Bonus to the Rate of Fire of Guided Bomb Launchers and Burst Projectors,105,1,0,37
2750,None,Missile damage attribute used by structures as a workaround for implementing Standup BCS stacking penalties,None,1.0,0,None,104,0,1,30
2751,None,Armor hitpoint attribute used by structures as a workaround for implementing Standup layered plating stacking penalties,None,1.0,0,None,104,0,1,3
2752,None,,None,0.0,0,None,None,1,1,37
2753,"Reduction in AB, MWD, MJD fitting requirements",,70,0.0,1,"Reduction in AB, MWD, MJD fitting requirements",105,1,1,37
2754,Entosis Assistance Impedance,,None,1.0,1,Entosis Assistance Impedance,108,1,0,36
2755,Modification of Target Painter strength,,1390,0.0,1,Modification of Target Painter strength,105,1,1,37
2756,Bonus to Target Painter optimal range,,1390,0.0,1,Bonus to Target Painter optimal range,105,1,1,37
2757,Reduction in Target Painter and Scan Probe Launcher fitting requirements,,70,0.0,1,Reduction in Target Painter and Scan Probe Launcher fitting requirements,105,1,1,37
2758,Can be fitted to,,1443,0.0,1,Can be fitted to,116,1,1,1
2759,None,,None,-1.0,0,None,None,1,1,7
2760,Abyssal Environment,sets the weather effect type for abyssal deadspace keys,None,0.0,1,Abyssal Environment,116,1,1,7
2761,Difficulty Tier,sets the difficulty tier for abyssal deadspace keys,2893,1.0,1,Difficulty Tier,None,1,1,7
2762,Special Ability Bonus,,None,0.0,1,Special Ability Bonus,105,1,1,9
2763,Special Ability Bonus,,None,0.0,1,Special Ability Bonus,105,1,1,9
2764,Special Ability Bonus,,None,0.0,1,Special Ability Bonus,105,1,1,9
2765,Special Ability Bonus,,None,0.0,1,Special Ability Bonus,105,1,1,9
2766,Special Ability Bonus,,None,0.0,1,Special Ability Bonus,105,1,1,9
2767,Special Ability Bonus,,None,0.0,1,Special Ability Bonus,105,1,1,9
2768,None,,None,1.0,0,None,None,1,1,4
2769,None,,None,1.0,0,None,None,1,1,4
2770,None,,None,1.0,0,None,None,1,1,4
2771,None,,None,1.0,0,None,None,1,1,4
2772,Bonus to all hitpoints and capacitor capacity,,None,0.0,1,Bonus to all hitpoints and capacitor capacity,105,1,1,37
2773,Bonus to T1 Ship Manufacturing Job Time Requirements,,1392,0.0,1,Bonus to T1 Ship Manufacturing Job Time Requirements,105,1,0,4
2774,Bonus to T2 Ship Manufacturing Job Time Requirements,,1392,0.0,1,Bonus to T2 Ship Manufacturing Job Time Requirements,105,1,0,4
2775,Bonus to Advanced Component Manufacturing Job Time Requirements,,1392,0.0,1,Bonus to Advanced Component Manufacturing Job Time Requirements,105,1,0,4
2776,Bonus to Capital Component Manufacturing Job Time Requirements,,1392,0.0,1,Bonus to Capital Component Manufacturing Job Time Requirements,105,1,0,4
2777,Bonus to Equipment Manufacturing Job Time Requirements,,1392,0.0,1,Bonus to Equipment Manufacturing Job Time Requirements,105,1,0,4
2778,Bonus to ME Research Job Time Requirements,,1392,0.0,1,Bonus to ME Research Job Time Requirements,105,1,0,4
2779,Bonus to TE Research Job Time Requirements,,1392,0.0,1,Bonus to TE Research Job Time Requirements,105,1,0,4
2780,Bonus to Blueprint Copy Job Time Requirements,,1392,0.0,1,Bonus to Blueprint Copy Job Time Requirements,105,1,0,4
2781,Bonus to Invention Job Time Requirements,,1392,0.0,1,Bonus to Invention Job Time Requirements,105,1,0,4
2782,"Reduction in ME, TE, and Copy Job ISK Costs",,1392,0.0,1,"Reduction in ME, TE, and Copy Job ISK Costs",105,1,0,4
2783,Reduction in Invention Job ISK Costs,,1392,0.0,1,Reduction in Invention Job ISK Costs,105,1,0,4
2784,None,"This is the total number of Drones that the Entity has in it's cargo hold ready to be deployed. Once it has deployed this many drones, then it no longer has any more.",None,0.0,0,None,None,1,1,42
2785,None,This is the total number of Drones controlled by this Entity that can be active in space at any given time.,None,0.0,0,None,None,1,1,42
2786,None,"Used by Behavior NPCs to work out minimum orbit range. If the npc has an effect with a shorter range, it will use the effects range instead.",None,0.0,0,None,None,1,1,42
2787,None,This is used to connect the alliance logos to the monuments that were placed as part of the outpost and conquerable station phaseout process in 2018,None,0.0,0,None,None,1,1,7
2788,Duration,,1392,0.0,1,Duration,101,1,1,39
2789,Warp Speed and Acceleration Bonus,,None,0.0,1,Warp Speed and Acceleration Bonus,105,1,1,37
2790,Maximum cargo deposit range,Distance which players can deposit cargo into a structure,None,0.0,1,Maximum cargo deposit range,1,1,1,7
2791,Cannot be Unfit,,None,0.0,1,Cannot be Unfit,137,1,1,7
2792,None,Module type ID to pre-fit into service slot 0,None,0.0,0,None,None,1,1,4
2793,Added Jump Portal Fuel Consumption,"Additional units of fuel that are consumed on each jump through a jump portal, not subject to any of the mass or distance multipliers",None,0.0,0,Added Jump Portal Fuel Consumption,138,1,1,7
2794,Activation Delay,,None,0.0,1,Activation Delay,3,1,1,7
2795,Activation Delay,,None,0.0,1,Activation Delay,101,1,1,7
